Parent Description,Description,2011,2015,2016,2017,2018,2019,2020
Estimated resident population - at 30 June,Estimated resident population (no.),,11291,11530,11673,11866,12176,12183
Estimated resident population - at 30 June,Population density (persons/km2),,5259,5370.3,5436.9,5526.8,5671.2,5674.4
Estimated resident population - at 30 June,Estimated resident population - males (no.),,5504,5617,5679,5783,5923,5901
Estimated resident population - at 30 June,Estimated resident population - females (no.),,5787,5913,5994,6083,6253,6282
Estimated resident population - at 30 June,Median age - males (years),,33,33,33,33.4,33.8,34.4
Estimated resident population - at 30 June,Median age - females (years),,33,33.2,33.4,33.8,34.2,34.8
Estimated resident population - at 30 June,Median age - persons (years),,33,33.1,33.2,33.6,34,34.7
Estimated resident population - at 30 June,Working age population (aged 15-64 years) (no.),,8765,8916,8983,9093,9320,9271
Estimated resident population - at 30 June,Working age population (aged 15-64 years) (%),,77.6,77.3,77,76.6,76.5,76.1
Estimated resident population - Males - at 30 June,Males - 0-4 years (no.),,378,393,394,385,372,361
Estimated resident population - Males - at 30 June,Males - 5-9 years (no.),,264,259,277,266,261,256
Estimated resident population - Males - at 30 June,Males - 10-14 years (no.),,195,196,204,214,221,209
Estimated resident population - Males - at 30 June,Males - 15-19 years (no.),,146,171,188,201,215,223
Estimated resident population - Males - at 30 June,Males - 20-24 years (no.),,473,467,456,417,402,326
Estimated resident population - Males - at 30 June,Males - 25-29 years (no.),,811,833,851,849,847,804
Estimated resident population - Males - at 30 June,Males - 30-34 years (no.),,770,773,768,817,835,838
Estimated resident population - Males - at 30 June,Males - 35-39 years (no.),,576,598,596,598,645,654
Estimated resident population - Males - at 30 June,Males - 40-44 years (no.),,422,414,416,427,458,478
Estimated resident population - Males - at 30 June,Males - 45-49 years (no.),,349,355,342,352,344,341
Estimated resident population - Males - at 30 June,Males - 50-54 years (no.),,251,249,264,280,308,326
Estimated resident population - Males - at 30 June,Males - 55-59 years (no.),,254,261,261,264,261,278
Estimated resident population - Males - at 30 June,Males - 60-64 years (no.),,196,210,220,251,249,242
Estimated resident population - Males - at 30 June,Males - 65-69 years (no.),,158,167,166,158,173,188
Estimated resident population - Males - at 30 June,Males - 70-74 years (no.),,101,103,114,129,132,150
Estimated resident population - Males - at 30 June,Males - 75-79 years (no.),,75,75,74,87,98,109
Estimated resident population - Males - at 30 June,Males - 80-84 years (no.),,50,54,52,57,65,74
Estimated resident population - Males - at 30 June,Males - 85 and over (no.),,35,39,36,31,37,44
Estimated resident population - Males - at 30 June,Males - 0-4 years (%),,6.9,7,6.9,6.7,6.3,6.1
Estimated resident population - Males - at 30 June,Males - 5-9 years (%),,4.8,4.6,4.9,4.6,4.4,4.3
Estimated resident population - Males - at 30 June,Males - 10-14 years (%),,3.5,3.5,3.6,3.7,3.7,3.5
Estimated resident population - Males - at 30 June,Males - 15-19 years (%),,2.7,3,3.3,3.5,3.6,3.8
Estimated resident population - Males - at 30 June,Males - 20-24 years (%),,8.6,8.3,8,7.2,6.8,5.5
Estimated resident population - Males - at 30 June,Males - 25-29 years (%),,14.7,14.8,15,14.7,14.3,13.6
Estimated resident population - Males - at 30 June,Males - 30-34 years (%),,14,13.8,13.5,14.1,14.1,14.2
Estimated resident population - Males - at 30 June,Males - 35-39 years (%),,10.5,10.6,10.5,10.3,10.9,11.1
Estimated resident population - Males - at 30 June,Males - 40-44 years (%),,7.7,7.4,7.3,7.4,7.7,8.1
