Parent Description,Description,2011,2015,2016,2017,2018,2019,2020
Estimated resident population - at 30 June,Estimated resident population (no.),,12253,12492,12761,13169,13510,13686
Estimated resident population - at 30 June,Population density (persons/km2),,4911.4,5007.2,5115,5278.6,5415.3,5485.8
Estimated resident population - at 30 June,Estimated resident population - males (no.),,5985,6103,6225,6423,6621,6722
Estimated resident population - at 30 June,Estimated resident population - females (no.),,6268,6389,6536,6746,6889,6964
Estimated resident population - at 30 June,Median age - males (years),,37,36.8,36.8,36.7,36.6,37.1
Estimated resident population - at 30 June,Median age - females (years),,37.3,36.9,37,36.9,37.3,37.8
Estimated resident population - at 30 June,Median age - persons (years),,37.1,36.8,36.9,36.8,36.9,37.4
Estimated resident population - at 30 June,Working age population (aged 15-64 years) (no.),,9132,9297,9501,9851,10135,10237
Estimated resident population - at 30 June,Working age population (aged 15-64 years) (%),,74.5,74.4,74.5,74.8,75,74.8
Estimated resident population - Males - at 30 June,Males - 0-4 years (no.),,327,334,319,332,339,309
Estimated resident population - Males - at 30 June,Males - 5-9 years (no.),,211,217,235,262,248,266
Estimated resident population - Males - at 30 June,Males - 10-14 years (no.),,179,181,193,197,196,210
Estimated resident population - Males - at 30 June,Males - 15-19 years (no.),,161,167,180,198,221,223
Estimated resident population - Males - at 30 June,Males - 20-24 years (no.),,400,402,402,404,407,384
Estimated resident population - Males - at 30 June,Males - 25-29 years (no.),,745,737,729,719,769,726
Estimated resident population - Males - at 30 June,Males - 30-34 years (no.),,744,782,810,853,887,915
Estimated resident population - Males - at 30 June,Males - 35-39 years (no.),,550,561,570,616,656,696
Estimated resident population - Males - at 30 June,Males - 40-44 years (no.),,515,511,505,498,488,493
Estimated resident population - Males - at 30 June,Males - 45-49 years (no.),,407,416,430,466,468,484
Estimated resident population - Males - at 30 June,Males - 50-54 years (no.),,352,363,384,365,378,401
Estimated resident population - Males - at 30 June,Males - 55-59 years (no.),,327,326,354,363,350,350
Estimated resident population - Males - at 30 June,Males - 60-64 years (no.),,271,278,277,312,353,357
Estimated resident population - Males - at 30 June,Males - 65-69 years (no.),,292,301,296,274,266,278
Estimated resident population - Males - at 30 June,Males - 70-74 years (no.),,190,204,216,232,259,278
Estimated resident population - Males - at 30 June,Males - 75-79 years (no.),,118,124,132,147,150,157
Estimated resident population - Males - at 30 June,Males - 80-84 years (no.),,116,112,115,108,99,97
Estimated resident population - Males - at 30 June,Males - 85 and over (no.),,80,87,78,77,87,98
Estimated resident population - Males - at 30 June,Males - 0-4 years (%),,5.5,5.5,5.1,5.2,5.1,4.6
Estimated resident population - Males - at 30 June,Males - 5-9 years (%),,3.5,3.6,3.8,4.1,3.7,4
Estimated resident population - Males - at 30 June,Males - 10-14 years (%),,3,3,3.1,3.1,3,3.1
Estimated resident population - Males - at 30 June,Males - 15-19 years (%),,2.7,2.7,2.9,3.1,3.3,3.3
Estimated resident population - Males - at 30 June,Males - 20-24 years (%),,6.7,6.6,6.5,6.3,6.1,5.7
Estimated resident population - Males - at 30 June,Males - 25-29 years (%),,12.4,12.1,11.7,11.2,11.6,10.8
Estimated resident population - Males - at 30 June,Males - 30-34 years (%),,12.4,12.8,13,13.3,13.4,13.6
Estimated resident population - Males - at 30 June,Males - 35-39 years (%),,9.2,9.2,9.2,9.6,9.9,10.4
Estimated resident population - Males - at 30 June,Males - 40-44 years (%),,8.6,8.4,8.1,7.8,7.4,7.3
Estimated resident population - Males - at 30 June,Males - 45-49 years (%),,6.8,6.8,6.9,7.3,7.1,7.2
Estimated resident population - Males - at 30 June,Males - 50-54 years (%),,5.9,5.9,6.2,5.7,5.7,6
Estimated resident population - Males - at 30 June,Males - 55-59 years (%),,5.5,5.3,5.7,5.7,5.3,5.2
Estimated resident population - Males - at 30 June,Males - 60-64 years (%),,4.5,4.6,4.4,4.9,5.3,5.3
Estimated resident population - Males - at 30 June,Males - 65-69 years (%),,4.9,4.9,4.8,4.3,4,4.1
Estimated resident population - Males - at 30 June,Males - 70-74 years (%),,3.2,3.3,3.5,3.6,3.9,4.1
Estimated resident population - Males - at 30 June,Males - 75-79 years (%),,2,2,2.1,2.3,2.3,2.3
Estimated resident population - Males - at 30 June,Males - 80-84 years (%),,1.9,1.8,1.8,1.7,1.5,1.4
Estimated resident population - Males - at 30 June,Males - 85 and over (%),,1.3,1.4,1.3,1.2,1.3,1.5
Estimated resident population - Females - at 30 June,Females - 0-4 years (no.),,302,316,320,325,288,289
Estimated resident population - Females - at 30 June,Females - 5-9 years (no.),,227,202,194,195,185,190
Estimated resident population - Females - at 30 June,Females - 10-14 years (no.),,165,168,180,192,224,222
Estimated resident population - Females - at 30 June,Females - 15-19 years (no.),,194,205,189,190,203,190
Estimated resident population - Females - at 30 June,Females - 20-24 years (no.),,468,481,505,511,490,441
Estimated resident population - Females - at 30 June,Females - 25-29 years (no.),,745,780,809,841,849,814
Estimated resident population - Females - at 30 June,Females - 30-34 years (no.),,757,803,811,840,853,902
Estimated resident population - Females - at 30 June,Females - 35-39 years (no.),,576,560,575,610,657,716
Estimated resident population - Females - at 30 June,Females - 40-44 years (no.),,480,456,460,489,494,479
Estimated resident population - Females - at 30 June,Females - 45-49 years (no.),,420,428,439,445,433,441
Estimated resident population - Females - at 30 June,Females - 50-54 years (no.),,366,377,406,419,429,452
Estimated resident population - Females - at 30 June,Females - 55-59 years (no.),,333,338,335,358,392,390
Estimated resident population - Females - at 30 June,Females - 60-64 years (no.),,321,326,331,354,358,383
Estimated resident population - Females - at 30 June,Females - 65-69 years (no.),,293,303,298,293,297,316
Estimated resident population - Females - at 30 June,Females - 70-74 years (no.),,186,204,228,239,268,271
Estimated resident population - Females - at 30 June,Females - 75-79 years (no.),,151,159,161,163,175,185
Estimated resident population - Females - at 30 June,Females - 80-84 years (no.),,127,118,127,137,141,140
Estimated resident population - Females - at 30 June,Females - 85 and over (no.),,157,165,168,145,153,143
Estimated resident population - Females - at 30 June,Females - 0-4 years (%),,4.8,4.9,4.9,4.8,4.2,4.1
