Parent Description,Description,2011,2015,2016,2017,2018,2019,2020
Estimated resident population - at 30 June,Estimated resident population (no.),,20779,22106,23673,25367,26471,27737
Estimated resident population - at 30 June,Population density (persons/km2),,6395.1,6803.5,7285.8,7807.2,8146.9,8536.6
Estimated resident population - at 30 June,Estimated resident population - males (no.),,10489,11081,11847,12697,13287,13930
Estimated resident population - at 30 June,Estimated resident population - females (no.),,10290,11025,11826,12670,13184,13807
Estimated resident population - at 30 June,Median age - males (years),,29.4,29.2,29.2,29.1,29.1,29.4
Estimated resident population - at 30 June,Median age - females (years),,28.4,28.2,28.3,28.4,28.6,29.1
Estimated resident population - at 30 June,Median age - persons (years),,28.9,28.7,28.8,28.8,28.8,29.3
Estimated resident population - at 30 June,Working age population (aged 15-64 years) (no.),,17482,18587,19974,21432,22458,23410
Estimated resident population - at 30 June,Working age population (aged 15-64 years) (%),,84.1,84.1,84.4,84.5,84.8,84.4
Estimated resident population - Males - at 30 June,Males - 0-4 years (no.),,398,428,414,446,448,501
Estimated resident population - Males - at 30 June,Males - 5-9 years (no.),,328,344,362,368,364,356
Estimated resident population - Males - at 30 June,Males - 10-14 years (no.),,304,305,351,380,371,425
Estimated resident population - Males - at 30 June,Males - 15-19 years (no.),,595,639,630,651,709,640
Estimated resident population - Males - at 30 June,Males - 20-24 years (no.),,1796,1925,2130,2374,2499,2477
Estimated resident population - Males - at 30 June,Males - 25-29 years (no.),,2052,2186,2380,2540,2671,2856
Estimated resident population - Males - at 30 June,Males - 30-34 years (no.),,1369,1434,1562,1702,1824,1996
Estimated resident population - Males - at 30 June,Males - 35-39 years (no.),,843,867,948,1034,1098,1214
Estimated resident population - Males - at 30 June,Males - 40-44 years (no.),,615,656,661,694,728,745
Estimated resident population - Males - at 30 June,Males - 45-49 years (no.),,495,502,559,570,568,569
Estimated resident population - Males - at 30 June,Males - 50-54 years (no.),,432,447,443,487,493,528
Estimated resident population - Males - at 30 June,Males - 55-59 years (no.),,334,364,398,391,407,415
Estimated resident population - Males - at 30 June,Males - 60-64 years (no.),,296,309,302,304,302,334
Estimated resident population - Males - at 30 June,Males - 65-69 years (no.),,229,254,250,244,263,279
Estimated resident population - Males - at 30 June,Males - 70-74 years (no.),,169,175,196,216,224,235
Estimated resident population - Males - at 30 June,Males - 75-79 years (no.),,101,110,127,149,177,186
Estimated resident population - Males - at 30 June,Males - 80-84 years (no.),,80,83,75,65,66,88
Estimated resident population - Males - at 30 June,Males - 85 and over (no.),,53,53,59,82,75,86
Estimated resident population - Males - at 30 June,Males - 0-4 years (%),,3.8,3.9,3.5,3.5,3.4,3.6
Estimated resident population - Males - at 30 June,Males - 5-9 years (%),,3.1,3.1,3.1,2.9,2.7,2.6
Estimated resident population - Males - at 30 June,Males - 10-14 years (%),,2.9,2.8,3,3,2.8,3.1
Estimated resident population - Males - at 30 June,Males - 15-19 years (%),,5.7,5.8,5.3,5.1,5.3,4.6
Estimated resident population - Males - at 30 June,Males - 20-24 years (%),,17.1,17.4,18,18.7,18.8,17.8
Estimated resident population - Males - at 30 June,Males - 25-29 years (%),,19.6,19.7,20.1,20,20.1,20.5
Estimated resident population - Males - at 30 June,Males - 30-34 years (%),,13.1,12.9,13.2,13.4,13.7,14.3
Estimated resident population - Males - at 30 June,Males - 35-39 years (%),,8,7.8,8,8.1,8.3,8.7
Estimated resident population - Males - at 30 June,Males - 40-44 years (%),,5.9,5.9,5.6,5.5,5.5,5.3
Estimated resident population - Males - at 30 June,Males - 45-49 years (%),,4.7,4.5,4.7,4.5,4.3,4.1
Estimated resident population - Males - at 30 June,Males - 50-54 years (%),,4.1,4,3.7,3.8,3.7,3.8
Estimated resident population - Males - at 30 June,Males - 55-59 years (%),,3.2,3.3,3.4,3.1,3.1,3
Estimated resident population - Males - at 30 June,Males - 60-64 years (%),,2.8,2.8,2.5,2.4,2.3,2.4
Estimated resident population - Males - at 30 June,Males - 65-69 years (%),,2.2,2.3,2.1,1.9,2,2
Estimated resident population - Males - at 30 June,Males - 70-74 years (%),,1.6,1.6,1.7,1.7,1.7,1.7
Estimated resident population - Males - at 30 June,Males - 75-79 years (%),,1,1,1.1,1.2,1.3,1.3
Estimated resident population - Males - at 30 June,Males - 80-84 years (%),,0.8,0.7,0.6,0.5,0.5,0.6
Estimated resident population - Males - at 30 June,Males - 85 and over (%),,0.5,0.5,0.5,0.6,0.6,0.6
Estimated resident population - Females - at 30 June,Females - 0-4 years (no.),,401,429,432,438,429,417
Estimated resident population - Females - at 30 June,Females - 5-9 years (no.),,311,325,331,339,335,373
Estimated resident population - Females - at 30 June,Females - 10-14 years (no.),,256,288,330,371,386,412
Estimated resident population - Females - at 30 June,Females - 15-19 years (no.),,708,777,778,782,777,678
Estimated resident population - Females - at 30 June,Females - 20-24 years (no.),,2081,2296,2486,2651,2750,2645
Estimated resident population - Females - at 30 June,Females - 25-29 years (no.),,1890,1996,2214,2435,2579,2831
Estimated resident population - Females - at 30 June,Females - 30-34 years (no.),,1201,1271,1382,1523,1625,1832
Estimated resident population - Females - at 30 June,Females - 35-39 years (no.),,714,744,793,873,951,1039
Estimated resident population - Females - at 30 June,Females - 40-44 years (no.),,579,610,631,657,666,689
Estimated resident population - Females - at 30 June,Females - 45-49 years (no.),,446,482,532,575,605,634
Estimated resident population - Females - at 30 June,Females - 50-54 years (no.),,394,421,435,448,453,497
Estimated resident population - Females - at 30 June,Females - 55-59 years (no.),,336,355,375,385,388,425
Estimated resident population - Females - at 30 June,Females - 60-64 years (no.),,306,306,335,356,365,366
Estimated resident population - Females - at 30 June,Females - 65-69 years (no.),,216,266,282,300,312,342
Estimated resident population - Females - at 30 June,Females - 70-74 years (no.),,167,169,170,190,204,238
Estimated resident population - Females - at 30 June,Females - 75-79 years (no.),,117,134,155,175,179,182
Estimated resident population - Females - at 30 June,Females - 80-84 years (no.),,91,87,83,90,87,103
Estimated resident population - Females - at 30 June,Females - 85 and over (no.),,76,69,82,82,93,104
Estimated resident population - Females - at 30 June,Females - 0-4 years (%),,3.9,3.9,3.7,3.5,3.3,3
Estimated resident population - Females - at 30 June,Females - 5-9 years (%),,3,2.9,2.8,2.7,2.5,2.7
Estimated resident population - Females - at 30 June,Females - 10-14 years (%),,2.5,2.6,2.8,2.9,2.9,3
Estimated resident population - Females - at 30 June,Females - 15-19 years (%),,6.9,7,6.6,6.2,5.9,4.9
Estimated resident population - Females - at 30 June,Females - 20-24 years (%),,20.2,20.8,21,20.9,20.9,19.2
Estimated resident population - Females - at 30 June,Females - 25-29 years (%),,18.4,18.1,18.7,19.2,19.6,20.5
Estimated resident population - Females - at 30 June,Females - 30-34 years (%),,11.7,11.5,11.7,12,12.3,13.3
Estimated resident population - Females - at 30 June,Females - 35-39 years (%),,6.9,6.7,6.7,6.9,7.2,7.5
Estimated resident population - Females - at 30 June,Females - 40-44 years (%),,5.6,5.5,5.3,5.2,5.1,5
Estimated resident population - Females - at 30 June,Females - 45-49 years (%),,4.3,4.4,4.5,4.5,4.6,4.6
Estimated resident population - Females - at 30 June,Females - 50-54 years (%),,3.8,3.8,3.7,3.5,3.4,3.6
Estimated resident population - Females - at 30 June,Females - 55-59 years (%),,3.3,3.2,3.2,3,2.9,3.1
Estimated resident population - Females - at 30 June,Females - 60-64 years (%),,3,2.8,2.8,2.8,2.8,2.7
Estimated resident population - Females - at 30 June,Females - 65-69 years (%),,2.1,2.4,2.4,2.4,2.4,2.5
Estimated resident population - Females - at 30 June,Females - 70-74 years (%),,1.6,1.5,1.4,1.5,1.5,1.7
Estimated resident population - Females - at 30 June,Females - 75-79 years (%),,1.1,1.2,1.3,1.4,1.4,1.3
Estimated resident population - Females - at 30 June,Females - 80-84 years (%),,0.9,0.8,0.7,0.7,0.7,0.7
Estimated resident population - Females - at 30 June,Females - 85 and over (%),,0.7,0.6,0.7,0.6,0.7,0.8
Estimated resident population - Persons - at 30 June,Persons - 0-4 years (no.),,799,857,846,884,877,918
Estimated resident population - Persons - at 30 June,Persons - 5-9 years (no.),,639,669,693,707,699,729
Estimated resident population - Persons - at 30 June,Persons - 10-14 years (no.),,560,593,681,751,757,837
Estimated resident population - Persons - at 30 June,Persons - 15-19 years (no.),,1303,1416,1408,1433,1486,1318
Estimated resident population - Persons - at 30 June,Persons - 20-24 years (no.),,3877,4221,4616,5025,5249,5122
Estimated resident population - Persons - at 30 June,Persons - 25-29 years (no.),,3942,4182,4594,4975,5250,5687
Estimated resident population - Persons - at 30 June,Persons - 30-34 years (no.),,2570,2705,2944,3225,3449,3828
Estimated resident population - Persons - at 30 June,Persons - 35-39 years (no.),,1557,1611,1741,1907,2049,2253
Estimated resident population - Persons - at 30 June,Persons - 40-44 years (no.),,1194,1266,1292,1351,1394,1434
Estimated resident population - Persons - at 30 June,Persons - 45-49 years (no.),,941,984,1091,1145,1173,1203
Estimated resident population - Persons - at 30 June,Persons - 50-54 years (no.),,826,868,878,935,946,1025
Estimated resident population - Persons - at 30 June,Persons - 55-59 years (no.),,670,719,773,776,795,840
Estimated resident population - Persons - at 30 June,Persons - 60-64 years (no.),,602,615,637,660,667,700
Estimated resident population - Persons - at 30 June,Persons - 65-69 years (no.),,445,520,532,544,575,621
Estimated resident population - Persons - at 30 June,Persons - 70-74 years (no.),,336,344,366,406,428,473
Estimated resident population - Persons - at 30 June,Persons - 75-79 years (no.),,218,244,282,324,356,368
Estimated resident population - Persons - at 30 June,Persons - 80-84 years (no.),,171,170,158,155,153,191
Estimated resident population - Persons - at 30 June,Persons - 85 and over (no.),,129,122,141,164,168,190
Estimated resident population - Persons - at 30 June,Persons - 0-4 years (%),,3.8,3.9,3.6,3.5,3.3,3.3
Estimated resident population - Persons - at 30 June,Persons - 5-9 years (%),,3.1,3,2.9,2.8,2.6,2.6
Estimated resident population - Persons - at 30 June,Persons - 10-14 years (%),,2.7,2.7,2.9,3,2.9,3
Estimated resident population - Persons - at 30 June,Persons - 15-19 years (%),,6.3,6.4,5.9,5.6,5.6,4.8
Estimated resident population - Persons - at 30 June,Persons - 20-24 years (%),,18.7,19.1,19.5,19.8,19.8,18.5
Estimated resident population - Persons - at 30 June,Persons - 25-29 years (%),,19,18.9,19.4,19.6,19.8,20.5
Estimated resident population - Persons - at 30 June,Persons - 30-34 years (%),,12.4,12.2,12.4,12.7,13,13.8
Estimated resident population - Persons - at 30 June,Persons - 35-39 years (%),,7.5,7.3,7.4,7.5,7.7,8.1
Estimated resident population - Persons - at 30 June,Persons - 40-44 years (%),,5.7,5.7,5.5,5.3,5.3,5.2
Estimated resident population - Persons - at 30 June,Persons - 45-49 years (%),,4.5,4.5,4.6,4.5,4.4,4.3
Estimated resident population - Persons - at 30 June,Persons - 50-54 years (%),,4,3.9,3.7,3.7,3.6,3.7
Estimated resident population - Persons - at 30 June,Persons - 55-59 years (%),,3.2,3.3,3.3,3.1,3,3
Estimated resident population - Persons - at 30 June,Persons - 60-64 years (%),,2.9,2.8,2.7,2.6,2.5,2.5
Estimated resident population - Persons - at 30 June,Persons - 65-69 years (%),,2.1,2.4,2.2,2.1,2.2,2.2
Estimated resident population - Persons - at 30 June,Persons - 70-74 years (%),,1.6,1.6,1.5,1.6,1.6,1.7
Estimated resident population - Persons - at 30 June,Persons - 75-79 years (%),,1,1.1,1.2,1.3,1.3,1.3
Estimated resident population - Persons - at 30 June,Persons - 80-84 years (%),,0.8,0.8,0.7,0.6,0.6,0.7
Estimated resident population - Persons - at 30 June,Persons - 85 and over (%),,0.6,0.6,0.6,0.6,0.6,0.7
Births and deaths - year ended 31 December,Births (no.),,193,201,191,224,195,214
Births and deaths - year ended 31 December,Total fertility rate (per female) (rate),,0.97,0.96,0.9,0.88,0.82,0.79
Births and deaths - year ended 31 December,Deaths (no.),,52,49,45,55,61,50
Births and deaths - year ended 31 December,Standardised death rate (per 1000 population) (rate),,4.9,4.7,4.1,3.9,4,4.1
Internal and overseas migration - at 30 June,Internal arrivals (no.),,,,2685,2993,2878,3101
Internal and overseas migration - at 30 June,Internal departures (no.),,,,2776,2709,3162,2881
Internal and overseas migration - at 30 June,Net internal migration (no.),,,,-91,284,-284,220
Internal and overseas migration - at 30 June,Overseas arrivals (no.),,,,2923,2792,2915,2629
Internal and overseas migration - at 30 June,Overseas departures (no.),,,,1387,1529,1689,1757
Internal and overseas migration - at 30 June,Net overseas migration (no.),,,,1536,1263,1226,872
Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),0.4,,0.5,,,,
Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),2.8,,2.4,,,,
