Parent Description,Description,2011,2015,2016,2017,2018,2019,2020
Estimated resident population - at 30 June,Estimated resident population (no.),,6022322,6173172,6321606,6462019,6596880,6696670
Estimated resident population - at 30 June,Population density (persons/km2),,26.5,27.1,27.8,28.4,29,29.4
Estimated resident population - at 30 June,Estimated resident population - males (no.),,2977200,3051056,3126024,3197767,3266592,3315995
Estimated resident population - at 30 June,Estimated resident population - females (no.),,3045122,3122116,3195582,3264252,3330288,3380675
Estimated resident population - at 30 June,Median age - males (years),,36.1,36,35.9,35.8,35.9,36.2
Estimated resident population - at 30 June,Median age - females (years),,38,37.8,37.7,37.6,37.7,38
Estimated resident population - at 30 June,Median age - persons (years),,37,36.9,36.8,36.7,36.8,37.1
Estimated resident population - at 30 June,Working age population (aged 15-64 years) (no.),,4017557,4104633,4198373,4287741,4374319,4423452
Estimated resident population - at 30 June,Working age population (aged 15-64 years) (%),,66.7,66.5,66.4,66.4,66.3,66.1
Estimated resident population - Males - at 30 June,Males - 0-4 years (no.),,199769,206345,208856,209217,208831,206805
Estimated resident population - Males - at 30 June,Males - 5-9 years (no.),,193053,198930,203195,207770,211345,214129
Estimated resident population - Males - at 30 June,Males - 10-14 years (no.),,176218,180505,186953,192982,198402,203931
Estimated resident population - Males - at 30 June,Males - 15-19 years (no.),,188047,190121,191262,193016,195624,193916
Estimated resident population - Males - at 30 June,Males - 20-24 years (no.),,223342,229694,238651,247083,251611,244597
Estimated resident population - Males - at 30 June,Males - 25-29 years (no.),,235118,241834,249783,257605,267587,271885
Estimated resident population - Males - at 30 June,Males - 30-34 years (no.),,227578,235258,243089,250436,257094,263004
Estimated resident population - Males - at 30 June,Males - 35-39 years (no.),,202366,209119,218138,228117,237615,245558
Estimated resident population - Males - at 30 June,Males - 40-44 years (no.),,205997,205273,204851,205769,207794,212273
Estimated resident population - Males - at 30 June,Males - 45-49 years (no.),,194287,199647,205670,208629,210385,210854
Estimated resident population - Males - at 30 June,Males - 50-54 years (no.),,189390,189663,189002,189435,191346,195373
Estimated resident population - Males - at 30 June,Males - 55-59 years (no.),,174873,178575,182687,186001,188187,189245
Estimated resident population - Males - at 30 June,Males - 60-64 years (no.),,153614,157176,160533,163904,168715,174194
Estimated resident population - Males - at 30 June,Males - 65-69 years (no.),,139454,143581,143451,144599,146725,150703
Estimated resident population - Males - at 30 June,Males - 70-74 years (no.),,102054,107287,115304,122231,126938,132529
Estimated resident population - Males - at 30 June,Males - 75-79 years (no.),,75438,77936,81145,83841,87301,91615
Estimated resident population - Males - at 30 June,Males - 80-84 years (no.),,51246,52563,54382,56495,58675,61356
Estimated resident population - Males - at 30 June,Males - 85 and over (no.),,45356,47549,49072,50637,52417,54028
Estimated resident population - Males - at 30 June,Males - 0-4 years (%),,6.7,6.8,6.7,6.5,6.4,6.2
Estimated resident population - Males - at 30 June,Males - 5-9 years (%),,6.5,6.5,6.5,6.5,6.5,6.5
Estimated resident population - Males - at 30 June,Males - 10-14 years (%),,5.9,5.9,6,6,6.1,6.1
Estimated resident population - Males - at 30 June,Males - 15-19 years (%),,6.3,6.2,6.1,6,6,5.8
Estimated resident population - Males - at 30 June,Males - 20-24 years (%),,7.5,7.5,7.6,7.7,7.7,7.4
Estimated resident population - Males - at 30 June,Males - 25-29 years (%),,7.9,7.9,8,8.1,8.2,8.2
Estimated resident population - Males - at 30 June,Males - 30-34 years (%),,7.6,7.7,7.8,7.8,7.9,7.9
Estimated resident population - Males - at 30 June,Males - 35-39 years (%),,6.8,6.9,7,7.1,7.3,7.4
Estimated resident population - Males - at 30 June,Males - 40-44 years (%),,6.9,6.7,6.6,6.4,6.4,6.4
Estimated resident population - Males - at 30 June,Males - 45-49 years (%),,6.5,6.5,6.6,6.5,6.4,6.4
Estimated resident population - Males - at 30 June,Males - 50-54 years (%),,6.4,6.2,6,5.9,5.9,5.9
Estimated resident population - Males - at 30 June,Males - 55-59 years (%),,5.9,5.9,5.8,5.8,5.8,5.7
Estimated resident population - Males - at 30 June,Males - 60-64 years (%),,5.2,5.2,5.1,5.1,5.2,5.3
Estimated resident population - Males - at 30 June,Males - 65-69 years (%),,4.7,4.7,4.6,4.5,4.5,4.5
Estimated resident population - Males - at 30 June,Males - 70-74 years (%),,3.4,3.5,3.7,3.8,3.9,4
Estimated resident population - Males - at 30 June,Males - 75-79 years (%),,2.5,2.6,2.6,2.6,2.7,2.8
Estimated resident population - Males - at 30 June,Males - 80-84 years (%),,1.7,1.7,1.7,1.8,1.8,1.9
Estimated resident population - Males - at 30 June,Males - 85 and over (%),,1.5,1.6,1.6,1.6,1.6,1.6
Estimated resident population - Females - at 30 June,Females - 0-4 years (no.),,188923,194981,197256,197206,197262,195181
Estimated resident population - Females - at 30 June,Females - 5-9 years (no.),,182911,188285,192212,196664,200040,202531
Estimated resident population - Females - at 30 June,Females - 10-14 years (no.),,166878,171018,176759,182271,187655,193143
Estimated resident population - Females - at 30 June,Females - 15-19 years (no.),,179963,181676,182918,184164,185583,183418
Estimated resident population - Females - at 30 June,Females - 20-24 years (no.),,214482,220604,227218,232220,233453,226953
Estimated resident population - Females - at 30 June,Females - 25-29 years (no.),,235676,242878,250697,257208,263390,263308
Estimated resident population - Females - at 30 June,Females - 30-34 years (no.),,230184,239789,248463,256997,264952,270669
Estimated resident population - Females - at 30 June,Females - 35-39 years (no.),,203160,209784,219355,229853,240339,249863
Estimated resident population - Females - at 30 June,Females - 40-44 years (no.),,213856,210522,208010,207856,209139,213045
Estimated resident population - Females - at 30 June,Females - 45-49 years (no.),,203396,211117,217467,220463,221240,220396
Estimated resident population - Females - at 30 June,Females - 50-54 years (no.),,196868,197624,197910,199167,202279,207386
Estimated resident population - Females - at 30 June,Females - 55-59 years (no.),,182725,187547,191690,194872,198497,200982
Estimated resident population - Females - at 30 June,Females - 60-64 years (no.),,162635,166732,170979,174946,179489,186533
Estimated resident population - Females - at 30 June,Females - 65-69 years (no.),,145749,151492,152208,154526,158091,163276
Estimated resident population - Females - at 30 June,Females - 70-74 years (no.),,108582,113570,122047,129834,135104,141935
Estimated resident population - Females - at 30 June,Females - 75-79 years (no.),,85653,88136,91153,93258,97191,101450
Estimated resident population - Females - at 30 June,Females - 80-84 years (no.),,65695,66580,68127,70212,72334,75212
Estimated resident population - Females - at 30 June,Females - 85 and over (no.),,77786,79781,81113,82535,84250,85394
Estimated resident population - Females - at 30 June,Females - 0-4 years (%),,6.2,6.2,6.2,6,5.9,5.8
Estimated resident population - Females - at 30 June,Females - 5-9 years (%),,6,6,6,6,6,6
Estimated resident population - Females - at 30 June,Females - 10-14 years (%),,5.5,5.5,5.5,5.6,5.6,5.7
Estimated resident population - Females - at 30 June,Females - 15-19 years (%),,5.9,5.8,5.7,5.6,5.6,5.4
Estimated resident population - Females - at 30 June,Females - 20-24 years (%),,7,7.1,7.1,7.1,7,6.7
Estimated resident population - Females - at 30 June,Females - 25-29 years (%),,7.7,7.8,7.8,7.9,7.9,7.8
Estimated resident population - Females - at 30 June,Females - 30-34 years (%),,7.6,7.7,7.8,7.9,8,8
Estimated resident population - Females - at 30 June,Females - 35-39 years (%),,6.7,6.7,6.9,7,7.2,7.4
Estimated resident population - Females - at 30 June,Females - 40-44 years (%),,7,6.7,6.5,6.4,6.3,6.3
Estimated resident population - Females - at 30 June,Females - 45-49 years (%),,6.7,6.8,6.8,6.8,6.6,6.5
Estimated resident population - Females - at 30 June,Females - 50-54 years (%),,6.5,6.3,6.2,6.1,6.1,6.1
Estimated resident population - Females - at 30 June,Females - 55-59 years (%),,6,6,6,6,6,5.9
Estimated resident population - Females - at 30 June,Females - 60-64 years (%),,5.3,5.3,5.4,5.4,5.4,5.5
Estimated resident population - Females - at 30 June,Females - 65-69 years (%),,4.8,4.9,4.8,4.7,4.7,4.8
Estimated resident population - Females - at 30 June,Females - 70-74 years (%),,3.6,3.6,3.8,4,4.1,4.2
Estimated resident population - Females - at 30 June,Females - 75-79 years (%),,2.8,2.8,2.9,2.9,2.9,3
Estimated resident population - Females - at 30 June,Females - 80-84 years (%),,2.2,2.1,2.1,2.2,2.2,2.2
Estimated resident population - Females - at 30 June,Females - 85 and over (%),,2.6,2.6,2.5,2.5,2.5,2.5
Estimated resident population - Persons - at 30 June,Persons - 0-4 years (no.),,388692,401326,406112,406423,406093,401986
Estimated resident population - Persons - at 30 June,Persons - 5-9 years (no.),,375964,387215,395407,404434,411385,416660
Estimated resident population - Persons - at 30 June,Persons - 10-14 years (no.),,343096,351523,363712,375253,386057,397074
Estimated resident population - Persons - at 30 June,Persons - 15-19 years (no.),,368010,371797,374180,377180,381207,377334
Estimated resident population - Persons - at 30 June,Persons - 20-24 years (no.),,437824,450298,465869,479303,485064,471550
Estimated resident population - Persons - at 30 June,Persons - 25-29 years (no.),,470794,484712,500480,514813,530977,535193
Estimated resident population - Persons - at 30 June,Persons - 30-34 years (no.),,457762,475047,491552,507433,522046,533673
Estimated resident population - Persons - at 30 June,Persons - 35-39 years (no.),,405526,418903,437493,457970,477954,495421
